DATAFLOW,LAST UPDATE,freq,ESTAT:ILC_LI02(1.0)_unit,indic_il,sex,age,geo,TIME_PERIOD,ESTAT:ILC_LI02(1.0)_VALUE,OBS_FLAG,DATAFLOW_1,LAST UPDATE_1,freq_1,ESTAT:ILC_PW01(1.0)_unit,isced11,indic_wb,sex_1,age_1,ESTAT:ILC_PW01(1.0)_VALUE,OBS_FLAG_1,DATAFLOW_2,LAST UPDATE_2,freq_2,ESTAT:ILC_PW01(1.0)_unit_2,isced11_2,indic_wb_2,sex_2,age_2,ESTAT:ILC_PW01(1.0)_VALUE_2,OBS_FLAG_2,DATAFLOW_3,LAST UPDATE_3,freq_3,ESTAT:ILC_PW01(1.0)_unit_3,isced11_3,indic_wb_3,sex_3,age_3,ESTAT:ILC_PW01(1.0)_VALUE_3,OBS_FLAG_3,DATAFLOW_4,LAST UPDATE_4,freq_4,ESTAT:ILC_PW01(1.0)_unit_4,isced11_4,indic_wb_4,sex_4,age_4,ESTAT:ILC_PW01(1.0)_VALUE_4,OBS_FLAG_4,DATAFLOW_5,LAST UPDATE_5,freq_5,ESTAT:ILC_PW01(1.0)_unit_5,isced11_5,indic_wb_5,sex_5,age_5,ESTAT:ILC_PW01(1.0)_VALUE_5,OBS_FLAG_5,DATAFLOW_6,LAST UPDATE_6,freq_6,ESTAT:ILC_PW01(1.0)_unit_6,isced11_6,indic_wb_6,sex_6,age_6,ESTAT:ILC_PW01(1.0)_VALUE_6,OBS_FLAG_6,DATAFLOW_7,LAST UPDATE_7,freq_7,ESTAT:ILC_PW01(1.0)_unit_7,isced11_7,indic_wb_7,sex_7,age_7,ESTAT:ILC_PW01(1.0)_VALUE_7,OBS_FLAG_7,DATAFLOW_8,LAST UPDATE_8,freq_8,ESTAT:ILC_PW01(1.0)_unit_8,isced11_8,indic_wb_8,sex_8,age_8,ESTAT:ILC_PW01(1.0)_VALUE_8,OBS_FLAG_8,DATAFLOW_9,LAST UPDATE_9,freq_9,ESTAT:ILC_PW01(1.0)_unit_9,isced11_9,indic_wb_9,sex_9,age_9,ESTAT:ILC_PW01(1.0)_VALUE_9,OBS_FLAG_9,DATAFLOW_10,LAST UPDATE_10,freq_10,ESTAT:ILC_PW01(1.0)_unit_10,isced11_10,indic_wb_10,sex_10,age_10,ESTAT:ILC_PW01(1.0)_VALUE_10,OBS_FLAG_10,DATAFLOW_11,LAST UPDATE_11,freq_11,c_resid,ESTAT:TOUR_OCC_NINATS(1.0)_unit,hotelsize,ESTAT:TOUR_OCC_NINATS(1.0)_VALUE,OBS_FLAG_11,DATAFLOW_12,LAST UPDATE_12,freq_12,ESTAT:RAIL_TF_PASSMOV(1.0)_unit,vehicle,ESTAT:RAIL_TF_PASSMOV(1.0)_VALUE,OBS_FLAG_12,DATAFLOW_13,LAST UPDATE_13,freq_13,ESTAT:RAIL_PA_TOTAL(1.0)_unit,ESTAT:RAIL_PA_TOTAL(1.0)_VALUE,OBS_FLAG_13,DATAFLOW_14,LAST UPDATE_14,freq_14,ESTAT:RAIL_PA_TOTAL(1.0)_unit_14,ESTAT:RAIL_PA_TOTAL(1.0)_VALUE_14,OBS_FLAG_14,DATAFLOW_15,LAST UPDATE_15,freq_15,ESTAT:RAIL_AC_CATNMBR(1.0)_unit,accident,ESTAT:RAIL_AC_CATNMBR(1.0)_VALUE,OBS_FLAG_15,DATAFLOW_16,LAST UPDATE_16,freq_16,tra_infr,n_tracks,ESTAT:TTR00003(1.0)_unit,ESTAT:TTR00003(1.0)_VALUE,OBS_FLAG_16
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2002,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,30467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2004,11.0,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,31365.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3352.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,60134.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,109.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2005,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,31408.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3478.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,63493.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,86.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2006,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,32537.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3540.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,63803.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,103.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2007,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,34601.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3778.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,66685.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,58.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2008,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35079.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4052.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,69937.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,27.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2009,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35120.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3876.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,67555.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,26.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2010,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35048.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3959.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,68950.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,23.0,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2011,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35578.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3882.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,68376.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,14.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5944.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2012,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,16666515.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,36080.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4035.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,69331.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,18.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5944.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2013,11.8,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,ACCSAT,T,Y_GE16,8.4,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,COMSAT,T,Y_GE16,8.2,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,FINSAT,T,Y_GE16,7.5,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,GREENSAT,T,Y_GE16,8.3,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,JOBSAT,T,Y_GE16,8.1,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,8.0,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIVENVSAT,T,Y_GE16,7.8,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,MEANLIFE,T,Y_GE16,8.0,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,RELSAT,T,Y_GE16,8.3,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,TIMESAT,T,Y_GE16,7.7,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,16361416.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,36098.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4053.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,69318.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,11.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5944.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2014,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,15965905.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35676.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3874.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,68262.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,11.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5944.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2015,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,16141102.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35888.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4114.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,75952.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,13.0,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5923.0,b
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2016,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,16628662.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,33527.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,3868.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,82114.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5926.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2017,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,17779519.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,33882.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4271.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,85703.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5926.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2018,12.0,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,FINSAT,T,Y_GE16,7.6,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,JOBSAT,T,Y_GE16,8.1,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,8.1,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,RELSAT,T,Y_GE16,8.4,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,TIMESAT,T,Y_GE16,7.8,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,18001174.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,35003.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4535.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,87502.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5926.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2019,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,18759853.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,36759.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4924.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,92801.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5923.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2020,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,10703759.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,33804.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,2820.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,59550.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5918.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2021,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,13288632.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,32748.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,2903.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,55009.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5918.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FI,2022,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:ILC_PW01(1.0),15/12/23 23:00:00,A,RTG,TOTAL,LIFESAT,T,Y_GE16,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:TOUR_OCC_NINATS(1.0),30/11/23 23:00:00,A,TOTAL,NR,TOTAL,17817279.0,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,34751.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,4572.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,76089.0,,,,,,,,,ESTAT:TTR00003(1.0),19/12/23 23:00:00,A,TOTAL,TOTAL,KM,5918.0,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,1995,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,307774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,1996,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,341051.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,1997,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,346411.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,1998,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,348415.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,1999,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,362527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,2000,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,373414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,2001,13.0,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,380570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,2002,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,396840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ESTAT:ILC_LI02(1.0),15/12/23 23:00:00,A,PC,LI_R_MD60,T,TOTAL,FR,2004,13.5,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ESTAT:RAIL_TF_PASSMOV(1.0),19/12/23 23:00:00,A,THS_TRKM,TOTAL,401258.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,MIO_PKM,74359.0,,ESTAT:RAIL_PA_TOTAL(1.0),29/11/23 23:00:00,A,THS_PAS,943899.0,,ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,TOTAL,142.0,,,,,,,,,
