DATAFLOW,LAST UPDATE,freq,unit,accident,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HR,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HR,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HR,2014,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HR,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2006,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2007,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2009,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2013,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2014,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,HU,2015,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IE,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2004,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2005,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2006,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2007,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2008,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2009,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2010,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2011,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2012,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2013,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,IT,2015,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2007,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2008,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2009,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LT,2016,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2006,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LU,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,LV,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2004,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2005,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2006,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2007,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2008,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2009,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2010,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2011,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2012,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2013,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2014,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2015,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,MT,2016,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2006,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2010,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2011,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,NL,2015,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2004,56,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2005,30,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2006,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2007,7,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2008,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2009,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2010,7,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2011,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2012,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PL,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,PT,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2004,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2005,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2010,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2011,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2014,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,RO,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2004,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2006,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2007,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2008,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2009,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2011,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2012,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2013,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2014,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SE,2015,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2004,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2006,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2009,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2011,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2014,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SI,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2004,33,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2005,43,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2006,8,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2007,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2008,8,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2009,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_FIRE,SK,2015,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2004,52,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2005,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2006,46,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2007,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2008,52,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2009,37,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2010,30,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2011,31,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2012,43,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2013,34,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2014,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,AT,2015,30,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2004,25,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2005,21,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2006,18,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2007,30,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2008,26,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2009,17,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2010,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2011,33,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2012,12,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2013,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2014,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BE,2015,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2006,65,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2007,42,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2008,52,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2009,40,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2010,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2011,65,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2012,26,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2013,17,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2014,37,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2015,33,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,BG,2016,24,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2004,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2005,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2006,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2007,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2008,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2009,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2010,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2011,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2012,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2013,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2014,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2015,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CY,2016,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2004,173,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2005,237,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2006,104,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2007,59,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2008,72,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2009,62,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2010,61,
